11	22	2	2	33	33	0000
11	22	2	2	33	22	0000
11	22	2	2	333	44	0000
11	22	2	2	333	33	0000
11	22	2	2	333	22	0000
11	22	2	4	111	44	0000
11	22	2	4	111	33	0000
11	22	2	4	111	22	0000
11	22	2	4	33	44	0000
11	22	2	4	33	33	0000
11	22	2	4	33	22	0000
11	22	2	4	333	44	0000
11	22	2	4	333	33	0000
11	22	2	4	333	22	0000
11	22	2	5	111	44	0000
11	22	2	5	111	33	0000
11	22	2	5	111	22	0000
11	22	2	5	33	44	0000
11	22	2	5	33	33	0000
11	22	2	5	33	22	0000
11	22	2	5	333	44	0000
11	22	2	5	333	33	0000
11	22	2	5	333	22	0000
11	22	3	2	111	44	0000
11	22	3	2	111	33	0000
11	22	3	2	111	22	0000
11	22	3	2	33	44	0000
11	22	3	2	33	33	0000
11	22	3	2	33	22	0000
11	22	3	2	333	44	0000
11	22	3	2	333	33	0000
11	22	3	2	333	22	0000
11	22	3	4	111	44	0000
11	22	3	4	111	33	0000
11	22	3	4	111	22	0000
11	22	3	4	33	44	0000
11	22	3	4	33	33	0000
11	22	3	4	33	22	0000
11	22	3	4	333	44	0000
11	22	3	4	333	33	0000
11	22	3	4	333	22	0000
11	22	3	5	111	44	0000
11	22	3	5	111	33	0000
11	22	3	5	111	22	0000
11	22	3	5	33	44	0000
11	22	3	5	33	33	0000
11	22	3	5	33	22	0000
11	22	3	5	333	44	0000
11	22	3	5	333	33	0000
11	22	3	5	333	22	0000
11	22	4	2	111	44	0000
11	22	4	2	111	33	0000
11	22	4	2	111	22	0000
11	22	4	2	33	44	0000
11	22	4	2	33	33	0000
11	22	4	2	33	22	0000
11	22	4	2	333	44	0000
11	22	4	2	333	33	0000
11	22	4	2	333	22	0000
11	22	4	4	111	44	0000
11	22	4	4	111	33	0000
11	22	4	4	111	22	0000
11	22	4	4	33	44	0000
11	22	4	4	33	33	0000
11	22	4	4	33	22	0000
11	22	4	4	333	44	0000
11	22	4	4	333	33	0000
11	22	4	4	333	22	0000
11	22	4	5	111	44	0000
11	22	4	5	111	33	0000
11	22	4	5	111	22	0000
11	22	4	5	33	44	0000
11	22	4	5	33	33	0000
11	22	4	5	33	22	0000
11	22	4	5	333	44	0000
11	22	4	5	333	33	0000
11	22	4	5	333	22	0000
11	22	567	2	111	44	0000
11	22	567	2	111	33	0000
11	22	567	2	111	22	0000
11	22	567	2	33	44	0000
11	22	567	2	33	33	0000
11	22	567	2	33	22	0000
11	22	567	2	333	44	0000
11	22	567	2	333	33	0000
11	22	567	2	333	22	0000
11	22	567	4	111	44	0000
11	22	567	4	111	33	0000
11	22	567	4	111	22	0000
11	22	567	4	33	44	0000
11	22	567	4	33	33	0000
11	22	567	4	33	22	0000
11	22	567	4	333	44	0000
11	22	567	4	333	33	0000
11	22	567	4	333	22	0000
11	22	567	5	111	44	0000
11	22	567	5	111	33	0000
11	22	567	5	111	22	0000
11	22	567	5	33	44	0000
11	22	567	5	33	33	0000
11	22	567	5	33	22	0000
11	22	567	5	333	44	0000
11	22	567	5	333	33	0000
11	22	567	5	333	22	0000
11	33	2	2	111	44	0000
11	33	2	2	111	33	0000
11	33	2	2	111	22	0000
11	33	2	2	33	44	0000
11	33	2	2	33	33	0000
11	33	2	2	33	22	0000
11	33	2	2	333	44	0000
11	33	2	2	333	33	0000
11	33	2	2	333	22	0000
11	33	2	4	111	44	0000
11	33	2	4	111	33	0000
11	33	2	4	111	22	1111
11	33	2	4	33	44	0000
11	33	2	4	33	33	0000
11	33	2	4	33	22	1111
11	33	2	4	333	44	0000
11	33	2	4	333	33	1111
11	33	2	4	333	22	1111
11	33	2	5	111	44	0000
11	33	2	5	111	33	0000
11	33	2	5	111	22	0000
11	33	2	5	33	44	0000
11	33	2	5	33	33	0000
11	33	2	5	33	22	1111
11	33	2	5	333	44	0000
11	33	2	5	333	33	1111
11	33	2	5	333	22	1111
11	33	3	2	111	44	0000
11	33	3	2	111	33	0000
11	33	3	2	111	22	0000
11	33	3	2	33	44	0000
11	33	3	2	33	33	0000
11	33	3	2	33	22	0000
11	33	3	2	333	44	0000
11	33	3	2	333	33	0000
11	33	3	2	333	22	0000
11	33	3	4	111	44	0000
11	33	3	4	111	33	0000
11	33	3	4	111	22	1111
11	33	3	4	33	44	0000
11	33	3	4	33	33	0000
11	33	3	4	33	22	1111
11	33	3	4	333	44	0000
11	33	3	4	333	33	1111
11	33	3	4	333	22	1111
11	33	3	5	111	44	0000
11	33	3	5	111	33	0000
11	33	3	5	111	22	1111
11	33	3	5	33	44	0000
11	33	3	5	33	33	1111
11	33	3	5	33	22	1111
11	33	3	5	333	44	0000
11	33	3	5	333	33	1111
11	33	3	5	333	22	1111
11	33	4	2	111	44	0000
11	33	4	2	111	33	0000
11	33	4	2	111	22	0000
11	33	4	2	33	44	0000
11	33	4	2	33	33	0000
11	33	4	2	33	22	0000
11	33	4	2	333	44	0000
11	33	4	2	333	33	0000
11	33	4	2	333	22	0000
11	33	4	4	111	44	0000
11	33	4	4	111	33	0000
11	33	4	4	111	22	1111
11	33	4	4	33	44	0000
11	33	4	4	33	33	1111
11	33	4	4	33	22	1111
11	33	4	4	333	44	0000
11	33	4	4	333	33	1111
11	33	4	4	333	22	1111
11	33	4	5	111	44	0000
11	33	4	5	111	33	0000
11	33	4	5	111	22	1111
11	33	4	5	33	44	0000
11	33	4	5	33	33	1111
11	33	4	5	33	22	1111
11	33	4	5	333	44	0000
11	33	4	5	333	33	1111
11	33	4	5	333	22	1111
11	33	567	2	111	44	0000
11	33	567	2	111	33	0000
11	33	567	2	111	22	0000
11	33	567	2	33	44	0000
11	33	567	2	33	33	0000
11	33	567	2	33	22	0000
11	33	567	2	333	44	0000
11	33	567	2	333	33	0000
11	33	567	2	333	22	0000
11	33	567	4	111	44	0000
11	33	567	4	111	33	0000
11	33	567	4	111	22	1111
11	33	567	4	33	44	0000
11	33	567	4	33	33	1111
11	33	567	4	33	22	1111
11	33	567	4	333	44	0000
11	33	567	4	333	33	1111
11	33	567	4	333	22	1111
11	33	567	5	111	44	0000
11	33	567	5	111	33	0000
11	33	567	5	111	22	1111
11	33	567	5	33	44	0000
11	33	567	5	33	33	1111
11	33	567	5	33	22	1111
11	33	567	5	333	44	0000
11	33	567	5	333	33	1111
11	33	567	5	333	22	1111
11	44	2	2	111	44	0000
11	44	2	2	111	33	0000
11	44	2	2	111	22	0000
11	44	2	2	33	44	0000
11	44	2	2	33	33	0000
11	44	2	2	33	22	0000
11	44	2	2	333	44	0000
11	44	2	2	333	33	0000
11	44	2	2	333	22	0000
11	44	2	4	111	44	0000
11	44	2	4	111	33	0000
11	44	2	4	111	22	1111
11	44	2	4	33	44	0000
11	44	2	4	33	33	0000
11	44	2	4	33	22	1111
11	44	2	4	333	44	0000
11	44	2	4	333	33	1111
11	44	2	4	333	22	1111
11	44	2	5	111	44	0000
11	44	2	5	111	33	0000
11	44	2	5	111	22	0000
11	44	2	5	33	44	0000
11	44	2	5	33	33	0000
11	44	2	5	33	22	1111
11	44	2	5	333	44	0000
11	44	2	5	333	33	1111
11	44	2	5	333	22	1111
11	44	3	2	111	44	0000
11	44	3	2	111	33	0000
11	44	3	2	111	22	0000
11	44	3	2	33	44	0000
11	44	3	2	33	33	0000
11	44	3	2	33	22	0000
11	44	3	2	333	44	0000
11	44	3	2	333	33	0000
11	44	3	2	333	22	0000
11	44	3	4	111	44	0000
11	44	3	4	111	33	0000
11	44	3	4	111	22	1111
11	44	3	4	33	44	0000
11	44	3	4	33	33	0000
11	44	3	4	33	22	1111
11	44	3	4	333	44	0000
11	44	3	4	333	33	1111
11	44	3	4	333	22	1111
11	44	3	5	111	44	0000
11	44	3	5	111	33	0000
11	44	3	5	111	22	1111
11	44	3	5	33	44	0000
11	44	3	5	33	33	1111
11	44	3	5	33	22	1111
11	44	3	5	333	44	0000
11	44	3	5	333	33	1111
11	44	3	5	333	22	1111
11	44	4	2	111	44	0000
11	44	4	2	111	33	0000
11	44	4	2	111	22	0000
11	44	4	2	33	44	0000
11	44	4	2	33	33	0000
11	44	4	2	33	22	0000
11	44	4	2	333	44	0000
11	44	4	2	333	33	0000
11	44	4	2	333	22	0000
11	44	4	4	111	44	0000
11	44	4	4	111	33	0000
11	44	4	4	111	22	1111
11	44	4	4	33	44	0000
11	44	4	4	33	33	1111
11	44	4	4	33	22	1111
11	44	4	4	333	44	0000
11	44	4	4	333	33	1111
11	44	4	4	333	22	1111
11	44	4	5	111	44	0000
11	44	4	5	111	33	0000
11	44	4	5	111	22	1111
11	44	4	5	33	44	0000
11	44	4	5	33	33	1111
11	44	4	5	33	22	1111
11	44	4	5	333	44	0000
11	44	4	5	333	33	1111
11	44	4	5	333	22	1111
11	44	567	2	111	44	0000
11	44	567	2	111	33	0000
11	44	567	2	111	22	0000
11	44	567	2	33	44	0000
11	44	567	2	33	33	0000
11	44	567	2	33	22	0000
11	44	567	2	333	44	0000
11	44	567	2	333	33	0000
11	44	567	2	333	22	0000
11	44	567	4	111	44	0000
11	44	567	4	111	33	0000
11	44	567	4	111	22	1111
11	44	567	4	33	44	0000
11	44	567	4	33	33	1111
11	44	567	4	33	22	1111
11	44	567	4	333	44	0000
11	44	567	4	333	33	1111
11	44	567	4	333	22	1111
11	44	567	5	111	44	0000
11	44	567	5	111	33	0000
11	44	567	5	111	22	1111
11	44	567	5	33	44	0000
11	44	567	5	33	33	1111
11	44	567	5	33	22	1111
11	44	567	5	333	44	0000
11	44	567	5	333	33	1111
11	44	567	5	333	22	1111
22	11	2	2	111	44	0000
22	11	2	2	111	33	0000
22	11	2	2	111	22	0000
22	11	2	2	33	44	0000
22	11	2	2	33	33	0000
22	11	2	2	33	22	0000
22	11	2	2	333	44	0000
22	11	2	2	333	33	0000
22	11	2	2	333	22	0000
22	11	2	4	111	44	0000
22	11	2	4	111	33	0000
22	11	2	4	111	22	0000
22	11	2	4	33	44	0000
22	11	2	4	33	33	0000
22	11	2	4	33	22	0000
22	11	2	4	333	44	0000
22	11	2	4	333	33	0000
22	11	2	4	333	22	0000
22	11	2	5	111	44	0000
22	11	2	5	111	33	0000
22	11	2	5	111	22	0000
22	11	2	5	33	44	0000
22	11	2	5	33	33	0000
22	11	2	5	33	22	0000
22	11	2	5	333	44	0000
22	11	2	5	333	33	0000
22	11	2	5	333	22	0000
22	11	3	2	111	44	0000
22	11	3	2	111	33	0000
22	11	3	2	111	22	0000
22	11	3	2	33	44	0000
22	11	3	2	33	33	0000
22	11	3	2	33	22	0000
22	11	3	2	333	44	0000
22	11	3	2	333	33	0000
22	11	3	2	333	22	0000
22	11	3	4	111	44	0000
22	11	3	4	111	33	0000
22	11	3	4	111	22	0000
22	11	3	4	33	44	0000
22	11	3	4	33	33	0000
22	11	3	4	33	22	0000
22	11	3	4	333	44	0000
22	11	3	4	333	33	0000
22	11	3	4	333	22	0000
22	11	3	5	111	44	0000
22	11	3	5	111	33	0000
22	11	3	5	111	22	0000
22	11	3	5	33	44	0000
22	11	3	5	33	33	0000
22	11	3	5	33	22	0000
22	11	3	5	333	44	0000
22	11	3	5	333	33	0000
22	11	3	5	333	22	0000
22	11	4	2	111	44	0000
22	11	4	2	111	33	0000
22	11	4	2	111	22	0000
22	11	4	2	33	44	0000
22	11	4	2	33	33	0000
22	11	4	2	33	22	0000
22	11	4	2	333	44	0000
22	11	4	2	333	33	0000
22	11	4	2	333	22	0000
22	11	4	4	111	44	0000
22	11	4	4	111	33	0000
22	11	4	4	111	22	0000
22	11	4	4	33	44	0000
22	11	4	4	33	33	0000
22	11	4	4	33	22	0000
22	11	4	4	333	44	0000
22	11	4	4	333	33	0000
22	11	4	4	333	22	0000
22	11	4	5	111	44	0000
22	11	4	5	111	33	0000
22	11	4	5	111	22	0000
22	11	4	5	33	44	0000
22	11	4	5	33	33	0000
22	11	4	5	33	22	0000
22	11	4	5	333	44	0000
22	11	4	5	333	33	0000
22	11	4	5	333	22	0000
22	11	567	2	111	44	0000
22	11	567	2	111	33	0000
22	11	567	2	111	22	0000
22	11	567	2	33	44	0000
22	11	567	2	33	33	0000
22	11	567	2	33	22	0000
22	11	567	2	333	44	0000
22	11	567	2	333	33	0000
22	11	567	2	333	22	0000
22	11	567	4	111	44	0000
22	11	567	4	111	33	0000
22	11	567	4	111	22	0000
22	11	567	4	33	44	0000
22	11	567	4	33	33	0000
22	11	567	4	33	22	0000
22	11	567	4	333	44	0000
22	11	567	4	333	33	0000
22	11	567	4	333	22	0000
22	11	567	5	111	44	0000
22	11	567	5	111	33	0000
22	11	567	5	111	22	0000
22	11	567	5	33	44	0000
22	11	567	5	33	33	0000
22	11	567	5	33	22	0000
22	11	567	5	333	44	0000
22	11	567	5	333	33	0000
22	11	567	5	333	22	0000
22	22	2	2	111	44	0000
22	22	2	2	111	33	0000
22	22	2	2	111	22	0000
22	22	2	2	33	44	0000
22	22	2	2	33	33	0000
22	22	2	2	33	22	0000
22	22	2	2	333	44	0000
22	22	2	2	333	33	0000
22	22	2	2	333	22	0000
22	22	2	4	111	44	0000
22	22	2	4	111	33	0000
22	22	2	4	111	22	1111
22	22	2	4	33	44	0000
22	22	2	4	33	33	0000
22	22	2	4	33	22	1111
22	22	2	4	333	44	0000
22	22	2	4	333	33	1111
22	22	2	4	333	22	1111
22	22	2	5	111	44	0000
22	22	2	5	111	33	0000
22	22	2	5	111	22	0000
22	22	2	5	33	44	0000
22	22	2	5	33	33	0000
22	22	2	5	33	22	1111
22	22	2	5	333	44	0000
22	22	2	5	333	33	1111
22	22	2	5	333	22	1111
22	22	3	2	111	44	0000
22	22	3	2	111	33	0000
22	22	3	2	111	22	0000
22	22	3	2	33	44	0000
22	22	3	2	33	33	0000
22	22	3	2	33	22	0000
22	22	3	2	333	44	0000
22	22	3	2	333	33	0000
22	22	3	2	333	22	0000
22	22	3	4	111	44	0000
22	22	3	4	111	33	0000
22	22	3	4	111	22	1111
22	22	3	4	33	44	0000
22	22	3	4	33	33	0000
22	22	3	4	33	22	1111
22	22	3	4	333	44	0000
22	22	3	4	333	33	1111
22	22	3	4	333	22	1111
22	22	3	5	111	44	0000
22	22	3	5	111	33	0000
22	22	3	5	111	22	1111
22	22	3	5	33	44	0000
22	22	3	5	33	33	1111
22	22	3	5	33	22	1111
22	22	3	5	333	44	0000
22	22	3	5	333	33	1111
22	22	3	5	333	22	1111
22	22	4	2	111	44	0000
22	22	4	2	111	33	0000
22	22	4	2	111	22	0000
22	22	4	2	33	44	0000
22	22	4	2	33	33	0000
22	22	4	2	33	22	0000
22	22	4	2	333	44	0000
22	22	4	2	333	33	0000
22	22	4	2	333	22	0000
22	22	4	4	111	44	0000
22	22	4	4	111	33	0000
22	22	4	4	111	22	1111
22	22	4	4	33	44	0000
22	22	4	4	33	33	1111
22	22	4	4	33	22	1111
22	22	4	4	333	44	0000
22	22	4	4	333	33	1111
22	22	4	4	333	22	1111
22	22	4	5	111	44	0000
22	22	4	5	111	33	0000
22	22	4	5	111	22	1111
22	22	4	5	33	44	0000
22	22	4	5	33	33	1111
22	22	4	5	33	22	1111
22	22	4	5	333	44	0000
22	22	4	5	333	33	1111
22	22	4	5	333	22	1111
22	22	567	2	111	44	0000
22	22	567	2	111	33	0000
22	22	567	2	111	22	0000
22	22	567	2	33	44	0000
22	22	567	2	33	33	0000
22	22	567	2	33	22	0000
22	22	567	2	333	44	0000
22	22	567	2	333	33	0000
22	22	567	2	333	22	0000
22	22	567	4	111	44	0000
22	22	567	4	111	33	0000
22	22	567	4	111	22	1111
22	22	567	4	33	44	0000
22	22	567	4	33	33	1111
22	22	567	4	33	22	1111
22	22	567	4	333	44	0000
22	22	567	4	333	33	1111
22	22	567	4	333	22	1111
22	22	567	5	111	44	0000
22	22	567	5	111	33	0000
22	22	567	5	111	22	1111
22	22	567	5	33	44	0000
22	22	567	5	33	33	1111
22	22	567	5	33	22	1111
22	22	567	5	333	44	0000
22	22	567	5	333	33	1111
22	22	567	5	333	22	1111
22	33	2	2	111	44	0000
22	33	2	2	111	33	0000
22	33	2	2	111	22	0000
22	33	2	2	33	44	0000
22	33	2	2	33	33	0000
22	33	2	2	33	22	0000
22	33	2	2	333	44	0000
22	33	2	2	333	33	0000
22	33	2	2	333	22	0000
22	33	2	4	111	44	0000
22	33	2	4	111	33	0000
22	33	2	4	111	22	1111
22	33	2	4	33	44	0000
22	33	2	4	33	33	0000
22	33	2	4	33	22	1111
22	33	2	4	333	44	0000
22	33	2	4	333	33	1111
22	33	2	4	333	22	1111
22	33	2	5	111	44	0000
22	33	2	5	111	33	0000
22	33	2	5	111	22	0000
22	33	2	5	33	44	0000
22	33	2	5	33	33	0000
22	33	2	5	33	22	1111
22	33	2	5	333	44	0000
22	33	2	5	333	33	1111
22	33	2	5	333	22	1111
22	33	3	2	111	44	0000
22	33	3	2	111	33	0000
22	33	3	2	111	22	0000
22	33	3	2	33	44	0000
22	33	3	2	33	33	0000
22	33	3	2	33	22	0000
22	33	3	2	333	44	0000
22	33	3	2	333	33	0000
22	33	3	2	333	22	0000
22	33	3	4	111	44	0000
22	33	3	4	111	33	0000
22	33	3	4	111	22	1111
22	33	3	4	33	44	0000
22	33	3	4	33	33	0000
22	33	3	4	33	22	1111
22	33	3	4	333	44	0000
22	33	3	4	333	33	1111
22	33	3	4	333	22	1111
22	33	3	5	111	44	0000
22	33	3	5	111	33	0000
22	33	3	5	111	22	1111
22	33	3	5	33	44	0000
22	33	3	5	33	33	1111
22	33	3	5	33	22	1111
22	33	3	5	333	44	0000
22	33	3	5	333	33	1111
22	33	3	5	333	22	1111
22	33	4	2	111	44	0000
22	33	4	2	111	33	0000
22	33	4	2	111	22	0000
22	33	4	2	33	44	0000
22	33	4	2	33	33	0000
22	33	4	2	33	22	0000
22	33	4	2	333	44	0000
22	33	4	2	333	33	0000
22	33	4	2	333	22	0000
22	33	4	4	111	44	0000
22	33	4	4	111	33	0000
22	33	4	4	111	22	1111
22	33	4	4	33	44	0000
22	33	4	4	33	33	1111
22	33	4	4	33	22	1111
22	33	4	4	333	44	0000
22	33	4	4	333	33	1111
22	33	4	4	333	22	1111
22	33	4	5	111	44	0000
22	33	4	5	111	33	0000
22	33	4	5	111	22	1111
22	33	4	5	33	44	0000
22	33	4	5	33	33	1111
22	33	4	5	33	22	1111
22	33	4	5	333	44	0000
22	33	4	5	333	33	1111
22	33	4	5	333	22	1111
22	33	567	2	111	44	0000
22	33	567	2	111	33	0000
22	33	567	2	111	22	0000
22	33	567	2	33	44	0000
22	33	567	2	33	33	0000
22	33	567	2	33	22	0000
22	33	567	2	333	44	0000
22	33	567	2	333	33	0000
22	33	567	2	333	22	0000
22	33	567	4	111	44	0000
22	33	567	4	111	33	0000
22	33	567	4	111	22	1111
22	33	567	4	33	44	0000
22	33	567	4	33	33	1111
22	33	567	4	33	22	1111
22	33	567	4	333	44	0000
22	33	567	4	333	33	1111
22	33	567	4	333	22	1111
22	33	567	5	111	44	0000
22	33	567	5	111	33	0000
22	33	567	5	111	22	1111
22	33	567	5	33	44	0000
22	33	567	5	33	33	1111
22	33	567	5	33	22	1111
22	33	567	5	333	44	0000
22	33	567	5	333	33	1111
22	33	567	5	333	22	1111
22	44	2	2	111	44	0000
22	44	2	2	111	33	0000
22	44	2	2	111	22	0000
22	44	2	2	33	44	0000
22	44	2	2	33	33	0000
22	44	2	2	33	22	0000
22	44	2	2	333	44	0000
22	44	2	2	333	33	0000
22	44	2	2	333	22	0000
22	44	2	4	111	44	0000
22	44	2	4	111	33	0000
22	44	2	4	111	22	1111
22	44	2	4	33	44	0000
22	44	2	4	33	33	0000
22	44	2	4	33	22	1111
22	44	2	4	333	44	0000
22	44	2	4	333	33	1111
22	44	2	4	333	22	1111
22	44	2	5	111	44	0000
22	44	2	5	111	33	0000
22	44	2	5	111	22	0000
22	44	2	5	33	44	0000
22	44	2	5	33	33	0000
22	44	2	5	33	22	1111
22	44	2	5	333	44	0000
22	44	2	5	333	33	1111
22	44	2	5	333	22	1111
22	44	3	2	111	44	0000
22	44	3	2	111	33	0000
22	44	3	2	111	22	0000
22	44	3	2	33	44	0000
22	44	3	2	33	33	0000
22	44	3	2	33	22	0000
22	44	3	2	333	44	0000
22	44	3	2	333	33	0000
22	44	3	2	333	22	0000
22	44	3	4	111	44	0000
22	44	3	4	111	33	0000
22	44	3	4	111	22	1111
22	44	3	4	33	44	0000
22	44	3	4	33	33	0000
22	44	3	4	33	22	1111
22	44	3	4	333	44	0000
22	44	3	4	333	33	1111
22	44	3	4	333	22	1111
22	44	3	5	111	44	0000
22	44	3	5	111	33	0000
22	44	3	5	111	22	1111
22	44	3	5	33	44	0000
22	44	3	5	33	33	1111
22	44	3	5	33	22	1111
22	44	3	5	333	44	0000
22	44	3	5	333	33	1111
22	44	3	5	333	22	1111
22	44	4	2	111	44	0000
22	44	4	2	111	33	0000
22	44	4	2	111	22	0000
22	44	4	2	33	44	0000
22	44	4	2	33	33	0000
22	44	4	2	33	22	0000
22	44	4	2	333	44	0000
22	44	4	2	333	33	0000
22	44	4	2	333	22	0000
22	44	4	4	111	44	0000
22	44	4	4	111	33	0000
22	44	4	4	111	22	1111
22	44	4	4	33	44	0000
22	44	4	4	33	33	1111
22	44	4	4	33	22	1111
22	44	4	4	333	44	0000
22	44	4	4	333	33	1111
22	44	4	4	333	22	1111
22	44	4	5	111	44	0000
22	44	4	5	111	33	0000
22	44	4	5	111	22	1111
22	44	4	5	33	44	0000
22	44	4	5	33	33	1111
22	44	4	5	33	22	1111
22	44	4	5	333	44	0000
22	44	4	5	333	33	1111
22	44	4	5	333	22	1111
22	44	567	2	111	44	0000
22	44	567	2	111	33	0000
22	44	567	2	111	22	0000
22	44	567	2	33	44	0000
22	44	567	2	33	33	0000
22	44	567	2	33	22	0000
22	44	567	2	333	44	0000
22	44	567	2	333	33	0000
22	44	567	2	333	22	0000
22	44	567	4	111	44	0000
22	44	567	4	111	33	0000
22	44	567	4	111	22	1111
22	44	567	4	33	44	0000
22	44	567	4	33	33	1111
22	44	567	4	33	22	1111
22	44	567	4	333	44	0000
22	44	567	4	333	33	1111
22	44	567	4	333	22	1111
22	44	567	5	111	44	0000
22	44	567	5	111	33	0000
22	44	567	5	111	22	1111
22	44	567	5	33	44	0000
22	44	567	5	33	33	1111
22	44	567	5	33	22	1111
22	44	567	5	333	44	0000
22	44	567	5	333	33	1111
22	44	567	5	333	22	1111
33	11	2	2	111	44	0000
33	11	2	2	111	33	0000
33	11	2	2	111	22	0000
33	11	2	2	33	44	0000
33	11	2	2	33	33	0000
33	11	2	2	33	22	0000
33	11	2	2	333	44	0000
33	11	2	2	333	33	0000
33	11	2	2	333	22	0000
33	11	2	4	111	44	0000
33	11	2	4	111	33	0000
33	11	2	4	111	22	1111
33	11	2	4	33	44	0000
33	11	2	4	33	33	0000
33	11	2	4	33	22	1111
33	11	2	4	333	44	0000
33	11	2	4	333	33	1111
33	11	2	4	333	22	1111
33	11	2	5	111	44	0000
33	11	2	5	111	33	0000
33	11	2	5	111	22	0000
33	11	2	5	33	44	0000
33	11	2	5	33	33	0000
33	11	2	5	33	22	1111
33	11	2	5	333	44	0000
33	11	2	5	333	33	1111
33	11	2	5	333	22	1111
33	11	3	2	111	44	0000
33	11	3	2	111	33	0000
33	11	3	2	111	22	0000
33	11	3	2	33	44	0000
33	11	3	2	33	33	0000
33	11	3	2	33	22	0000
33	11	3	2	333	44	0000
33	11	3	2	333	33	0000
33	11	3	2	333	22	0000
33	11	3	4	111	44	0000
33	11	3	4	111	33	0000
33	11	3	4	111	22	1111
33	11	3	4	33	44	0000
33	11	3	4	33	33	0000
33	11	3	4	33	22	1111
33	11	3	4	333	44	0000
33	11	3	4	333	33	1111
33	11	3	4	333	22	1111
33	11	3	5	111	44	0000
33	11	3	5	111	33	0000
33	11	3	5	111	22	1111
33	11	3	5	33	44	0000
33	11	3	5	33	33	1111
33	11	3	5	33	22	1111
33	11	3	5	333	44	0000
33	11	3	5	333	33	1111
33	11	3	5	333	22	1111
33	11	4	2	111	44	0000
33	11	4	2	111	33	0000
33	11	4	2	111	22	0000
33	11	4	2	33	44	0000
33	11	4	2	33	33	0000
33	11	4	2	33	22	0000
33	11	4	2	333	44	0000
33	11	4	2	333	33	0000
33	11	4	2	333	22	0000
33	11	4	4	111	44	0000
33	11	4	4	111	33	0000
33	11	4	4	111	22	1111
33	11	4	4	33	44	0000
33	11	4	4	33	33	1111
33	11	4	4	33	22	1111
